cruise_id,site,station,date_time,date,time_gmt,flowmeter_in,flowmeter_out,flowmeter_diff,ship_speed_knots,inpeller_constant,split_size,notes,tow_time_min,net_size,net_area,distance_m,tow_speed_m_sec,volume_filt_cubic_m,total_split_amount,total_split_frac,scientificName,pipette_vol_m_l,dillution,dillution_factor,split_amount,splits_analyzed,individualCount,aliquot_1,aliquot_2,aliquot_3,mean,ind_m3,number_ind_sample,duplicate_mesh_col,scientificname,rank,valid_name,kingdom,phylum,class,order,family,genus
SV18067,LK,Looe Key (deep),2018-03-09T15:23:00Z,2018-03-09T00:00:00Z,15:23:00,0,2999,2999,1.5,0.245,0.5,,4.83,0.5,0.196349541,734.755,2.535386473,144.2688069,2,0.5,Sergestes,5,1000,200,0,,1,0,1,0,0.333333333,0.924200707,133.3333333,500,,,,,,,,,
SV18067,LK,Looe Key (deep),2018-03-09T15:23:00Z,2018-03-09T00:00:00Z,15:23:00,0,2999,2999,1.5,0.245,0.5,,4.83,0.5,0.196349541,734.755,2.535386473,144.2688069,2,0.5,Siphonophora,5,1000,200,0,,2,1,1,0,0.666666667,1.848401414,266.6666667,500,,,,,,,,,
SV18067,LK,Looe Key (deep),2018-03-09T15:23:00Z,2018-03-09T00:00:00Z,15:23:00,0,2999,2999,1.5,0.245,0.5,,4.83,0.5,0.196349541,734.755,2.535386473,144.2688069,2,0.5,Subeucalanus,5,1000,200,0,,4,0,2,2,1.333333333,3.696802828,533.3333333,500,Subeucalanus,Genus,Subeucalanus,Animalia,Arthropoda,Copepoda,Calanoida,Subeucalanidae,Subeucalanus
SV18067,LK,Looe Key (deep),2018-03-09T15:23:00Z,2018-03-09T00:00:00Z,15:23:00,0,2999,2999,1.5,0.245,0.5,,4.83,0.5,0.196349541,734.755,2.535386473,144.2688069,2,0.5,Temora,5,1000,200,0,,1,1,0,0,0.333333333,0.924200707,133.3333333,500,Temora,Genus,Temora,Animalia,Arthropoda,Copepoda,Calanoida,Temoridae,Temora
SV18067,LK,Looe Key (deep),2018-03-09T15:23:00Z,2018-03-09T00:00:00Z,15:23:00,0,2999,2999,1.5,0.245,0.5,,4.83,0.5,0.196349541,734.755,2.535386473,144.2688069,2,0.5,Undinula vulgaris,5,1000,200,0,,10,6,2,2,3.333333333,9.242007071,1333.333333,500,Undinula vulgaris,Species,Undinula vulgaris,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Undinula
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Acartia,5,1000,200,0,,6,1,3,2,2,1.941177486,800,200,Acartia,Genus,Acartia,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Acrocalanus,5,1000,200,0,,1,1,0,0,0.333333333,0.323529581,133.3333333,200,Acrocalanus,Genus,Acrocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Acrocalanus
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Brachyura,5,1000,200,0,,2,1,0,1,0.666666667,0.647059162,266.6666667,200,Brachyura,Infraorder,Brachyura,Animalia,Arthropoda,Malacostraca,Decapoda,,
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Calocalanus,5,1000,200,0,,22,2,11,9,7.333333333,7.117650782,2933.333333,200,Calocalanus,Genus,Calocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Calocalanus
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Candacia,5,1000,200,0,,3,1,1,1,1,0.970588743,400,200,Candacia,Genus,Candacia,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Caridea,5,1000,200,0,,1,0,0,1,0.333333333,0.323529581,133.3333333,200,Caridea,Infraorder,Caridea,Animalia,Arthropoda,Malacostraca,Decapoda,,
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Chaetognatha,5,1000,200,0,,17,8,3,6,5.666666667,5.500002877,2266.666667,200,Chaetognatha,Phylum,Chaetognatha,Animalia,Chaetognatha,,,,
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Clausocalanus,5,1000,200,0,,72,13,18,41,24,23.29412983,9600,200,Clausocalanus,Genus,Clausocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Clausocalanus
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Copepoda,5,1000,200,0,,2,1,1,0,0.666666667,0.647059162,266.6666667,200,Copepoda,Class,Copepoda,Animalia,Arthropoda,Copepoda,,,
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Copilia mirabilis,5,1000,200,0,,1,0,0,1,0.333333333,0.323529581,133.3333333,200,Copilia mirabilis,Species,Copilia mirabilis,Animalia,Arthropoda,Copepoda,Cyclopoida,Sapphirinidae,Copilia
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Corycaeus,5,1000,200,0,,19,7,7,5,6.333333333,6.147062039,2533.333333,200,Corycaeus,Genus,Corycaeus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Corycaeus
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Doliolida,5,1000,200,0,,2,1,0,1,0.666666667,0.647059162,266.6666667,200,Doliolida,Order,Doliolida,Animalia,Chordata,Thaliacea,Doliolida,,
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Echinoderes,5,1000,200,0,,2,2,0,0,0.666666667,0.647059162,266.6666667,200,,,,,,,,,
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Farranula,5,1000,200,0,,2,1,0,1,0.666666667,0.647059162,266.6666667,200,Farranula,Genus,Farranula,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Farranula
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Perciformes,5,1000,200,0,,1,0,1,0,0.333333333,0.323529581,133.3333333,200,,,,,,,,,
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Hyperiidea,5,1000,200,0,,2,0,0,2,0.666666667,0.647059162,266.6666667,200,Hyperiidea,Suborder,Hyperiidea,Animalia,Arthropoda,Malacostraca,Amphipoda,,
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Isopoda,5,1000,200,0,,1,0,1,0,0.333333333,0.323529581,133.3333333,200,Isopoda,Order,Isopoda,Animalia,Arthropoda,Malacostraca,Isopoda,,
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Appendicularia,5,1000,200,0,,66,19,24,23,22,21.35295235,8800,200,,,,,,,,,
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Macrosetella,5,1000,200,0,,5,1,1,3,1.666666667,1.617647905,666.6666667,200,Macrosetella,Genus,Macrosetella,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Macrosetella
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Mesocalanus,5,1000,200,0,,1,0,0,1,0.333333333,0.323529581,133.3333333,200,Mesocalanus,Genus,Mesocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Mesocalanus
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Microsetella,5,1000,200,0,,1,0,0,1,0.333333333,0.323529581,133.3333333,200,Microsetella,Genus,Microsetella,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Microsetella
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Nannocalanus,5,1000,200,0,,1,1,0,0,0.333333333,0.323529581,133.3333333,200,Nannocalanus,Genus,Nannocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Nannocalanus
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Oithona,5,1000,200,0,,31,11,10,10,10.33333333,10.02941701,4133.333333,200,Oithona,Genus,Oithona,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Oncaea,5,1000,200,0,,13,0,10,3,4.333333333,4.205884553,1733.333333,200,Oncaea,Genus,Oncaea,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Oncaea
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Ostracoda,5,1000,200,0,,1,0,1,0,0.333333333,0.323529581,133.3333333,200,Ostracoda,Class,Ostracoda,Animalia,Arthropoda,Ostracoda,,,
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Paracalanus,5,1000,200,0,,73,25,21,27,24.33333333,23.61765941,9733.333333,200,Paracalanus,Genus,Paracalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Parvocalanus,5,1000,200,0,,4,1,2,1,1.333333333,1.294118324,533.3333333,200,Parvocalanus,Genus,Parvocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Parvocalanus
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Pteropoda,5,1000,200,0,,1,1,0,0,0.333333333,0.323529581,133.3333333,200,Pteropoda,Order,Pteropoda,Animalia,Mollusca,Gastropoda,Pteropoda,,
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Actinopterygii,5,1000,200,0,,9,6,0,3,3,2.911766229,1200,200,Actinopterygii,Gigaclass,Actinopterygii,Animalia,Chordata,,,,
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Scolecithrix,5,1000,200,0,,1,0,0,1,0.333333333,0.323529581,133.3333333,200,Scolecithrix,Genus,Scolecithrix,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithrix
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Sergestes,5,1000,200,0,,3,2,1,0,1,0.970588743,400,200,,,,,,,,,
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Siphonophora,5,1000,200,0,,5,3,0,2,1.666666667,1.617647905,666.6666667,200,,,,,,,,,
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Subeucalanus,5,1000,200,0,,1,0,0,1,0.333333333,0.323529581,133.3333333,200,Subeucalanus,Genus,Subeucalanus,Animalia,Arthropoda,Copepoda,Calanoida,Subeucalanidae,Subeucalanus
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Temora,5,1000,200,0,,1,0,0,1,0.333333333,0.323529581,133.3333333,200,Temora,Genus,Temora,Animalia,Arthropoda,Copepoda,Calanoida,Temoridae,Temora
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Undinula vulgaris,5,1000,200,0,,6,2,2,2,2,1.941177486,800,200,Undinula vulgaris,Species,Undinula vulgaris,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Undinula
SV18067,MR,Molasses Reef,2018-03-09T01:58:00Z,2018-03-09T00:00:00Z,1:58:00,0,8567,8567,1.5,0.245,0.5,,5.72,0.5,0.196349541,2098.915,6.115719697,412.1209965,2,0.5,Bivalvia,5,1000,200,0,,3,0,0,3,1,0.970588743,400,200,,,,,,,,,
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Acartia,5,1000,200,0,,12,3,3,6,4,16.63838672,1600,200,Acartia,Genus,Acartia,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Acrocalanus,5,1000,200,0,,1,0,1,0,0.333333333,1.386532226,133.3333333,200,Acrocalanus,Genus,Acrocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Acrocalanus
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Brachyura,5,500,100,0,,1,1,0,0,0.333333333,0.693266113,66.66666667,500,Brachyura,Infraorder,Brachyura,Animalia,Arthropoda,Malacostraca,Decapoda,,
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Brachyura,5,1000,200,0,,1,1,0,0,0.333333333,1.386532226,133.3333333,200,Brachyura,Infraorder,Brachyura,Animalia,Arthropoda,Malacostraca,Decapoda,,
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Brachyura,5,500,100,0,,2,1,1,0,0.666666667,1.386532226,133.3333333,500,Brachyura,Infraorder,Brachyura,Animalia,Arthropoda,Malacostraca,Decapoda,,
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Calocalanus,5,1000,200,0,,5,0,1,4,1.666666667,6.932661132,666.6666667,200,Calocalanus,Genus,Calocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Calocalanus
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Caridea,5,1000,200,0,,2,0,2,0,0.666666667,2.773064453,266.6666667,200,Caridea,Infraorder,Caridea,Animalia,Arthropoda,Malacostraca,Decapoda,,
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Caridea,5,500,100,0,,7,2,5,0,2.333333333,4.852862792,466.6666667,500,Caridea,Infraorder,Caridea,Animalia,Arthropoda,Malacostraca,Decapoda,,
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Chaetognatha,5,1000,200,0,,45,15,14,16,15,62.39395019,6000,200,Chaetognatha,Phylum,Chaetognatha,Animalia,Chaetognatha,,,,
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Chaetognatha,5,500,100,0,,27,12,6,9,9,18.71818506,1800,500,Chaetognatha,Phylum,Chaetognatha,Animalia,Chaetognatha,,,,
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Clausocalanus,5,1000,200,0,,85,34,27,24,28.33333333,117.8552392,11333.33333,200,Clausocalanus,Genus,Clausocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Clausocalanus
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Copepoda,5,1000,200,0,,1,0,1,0,0.333333333,1.386532226,133.3333333,200,Copepoda,Class,Copepoda,Animalia,Arthropoda,Copepoda,,,
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Corycaeus,5,1000,200,0,,16,7,3,6,5.333333333,22.18451562,2133.333333,200,Corycaeus,Genus,Corycaeus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Corycaeus
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Decapoda,5,1000,200,0,,5,4,0,1,1.666666667,6.932661132,666.6666667,200,Decapoda,Order,Decapoda,Animalia,Arthropoda,Malacostraca,Decapoda,,
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Doliolida,5,1000,200,0,,4,1,3,0,1.333333333,5.546128905,533.3333333,200,Doliolida,Order,Doliolida,Animalia,Chordata,Thaliacea,Doliolida,,
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Doliolida,5,500,100,0,,4,1,1,2,1.333333333,2.773064453,266.6666667,500,Doliolida,Order,Doliolida,Animalia,Chordata,Thaliacea,Doliolida,,
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Echinoderes,5,1000,200,0,,1,1,0,0,0.333333333,1.386532226,133.3333333,200,,,,,,,,,
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Farranula,5,1000,200,0,,3,0,1,2,1,4.159596679,400,200,Farranula,Genus,Farranula,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Farranula
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Perciformes,5,1000,200,0,,2,1,1,0,0.666666667,2.773064453,266.6666667,200,,,,,,,,,
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Trachymedusae,5,500,100,0,,1,1,0,0,0.333333333,0.693266113,66.66666667,500,,,,,,,,,
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Hyperiidea,5,1000,200,0,,1,1,0,0,0.333333333,1.386532226,133.3333333,200,Hyperiidea,Suborder,Hyperiidea,Animalia,Arthropoda,Malacostraca,Amphipoda,,
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Hyperiidea,5,500,100,0,,1,0,1,0,0.333333333,0.693266113,66.66666667,500,Hyperiidea,Suborder,Hyperiidea,Animalia,Arthropoda,Malacostraca,Amphipoda,,
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Isopoda,5,500,100,0,,1,1,0,0,0.333333333,0.693266113,66.66666667,500,Isopoda,Order,Isopoda,Animalia,Arthropoda,Malacostraca,Isopoda,,
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Scyphozoa,5,1000,200,0,,2,1,0,1,0.666666667,2.773064453,266.6666667,200,Scyphozoa,Class,Scyphozoa,Animalia,Cnidaria,Scyphozoa,,,
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Appendicularia,5,1000,200,0,,49,16,19,14,16.33333333,67.94007909,6533.333333,200,,,,,,,,,
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Macrosetella,5,1000,200,0,,1,0,1,0,0.333333333,1.386532226,133.3333333,200,Macrosetella,Genus,Macrosetella,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Macrosetella
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Mesocalanus,5,1000,200,0,,4,0,2,2,1.333333333,5.546128905,533.3333333,200,Mesocalanus,Genus,Mesocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Mesocalanus
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Mesocalanus,5,500,100,0,,4,1,1,2,1.333333333,2.773064453,266.6666667,500,Mesocalanus,Genus,Mesocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Mesocalanus
SV18067,WS,Western Sambo,2018-03-09T22:55:00Z,2018-03-09T00:00:00Z,22:55:00,0,1999,1999,1.5,0.245,0.5,,3.92,0.5,0.196349541,489.755,2.082291667,96.16316938,2,0.5,Nannocalanus,5,1000,200,0,,2,0,0,2,0.666666667,2.773064453,266.6666667,200,Nannocalanus,Genus,Nannocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Nannocalanus
